3	0.02	0.0
3	0.03	0.0
3	0.04	0.0
3	0.05	0.0
3	0.06	0.0
3	0.07	0.0
3	0.08	0.0
3	0.09	0.0
3	0.1	0.0
3	0.11	0.0
3	0.12	0.0
3	0.13	0.0
3	0.14	0.0
3	0.15	0.0
3	0.16	0.0
3	0.17	0.0
3	0.18	0.0
3	0.19	0.0
3	0.2	0.0
3	0.21	0.0
3	0.22	0.0
3	0.23	0.0
3	0.24	0.0
3	0.25	0.0
3	0.26	0.0
3	0.27	0.0
3	0.28	0.0
3	0.29	0.0
3	0.3	0.0
3	0.31	0.0
3	0.32	0.0
3	0.33	0.0
3	0.34	1.0
3	0.35	0.0
3	0.36	0.0
3	0.37	1.0
3	0.38	2.0
3	0.39	0.0
3	0.4	3.0
3	0.41	3.0
3	0.42	3.0
3	0.43	6.0
3	0.44	3.0
3	0.45	4.0
3	0.46	4.0
3	0.47	10.0
3	0.48	5.0
3	0.49	5.0
3	0.5	7.0
3	0.51	8.0
3	0.52	4.0
3	0.53	13.0
3	0.54	3.0
3	0.55	7.0
3	0.56	2.0
3	0.57	3.0
3	0.58	1.0
3	0.59	0.0
3	0.6	1.0
3	0.61	1.0
3	0.62	0.0
3	0.63	0.0
3	0.64	0.0
3	0.65	0.0
3	0.66	0.0
3	0.67	0.0
3	0.68	0.0
3	0.69	0.0
3	0.7	0.0
3	0.71	0.0
3	0.72	0.0
3	0.73	0.0
3	0.74	0.0
3	0.75	0.0
3	0.76	0.0
3	0.77	0.0
3	0.78	0.0
3	0.79	0.0
3	0.8	0.0
3	0.81	0.0
3	0.82	0.0
3	0.83	0.0
3	0.84	0.0
3	0.85	0.0
3	0.86	0.0
3	0.87	0.0
3	0.88	0.0
3	0.89	0.0
3	0.9	0.0
3	0.91	0.0
3	0.92	0.0
3	0.93	0.0
3	0.94	0.0
3	0.95	0.0
3	0.96	0.0
3	0.97	0.0
3	0.98	0.0
3	0.99	0.0
3	1.0	0.0

4	0.0	0.0
4	0.01	0.0
4	0.02	0.0
4	0.03	0.0
4	0.04	0.0
4	0.05	0.0
4	0.06	0.0
4	0.07	0.0
4	0.08	0.0
4	0.09	0.0
4	0.1	0.0
4	0.11	0.0
4	0.12	0.0
4	0.13	0.0
4	0.14	0.0
4	0.15	0.0
4	0.16	0.0
4	0.17	0.0
4	0.18	0.0
4	0.19	0.0
4	0.2	0.0
4	0.21	0.0
4	0.22	0.0
4	0.23	0.0
4	0.24	0.0
4	0.25	0.0
4	0.26	0.0
4	0.27	0.0
4	0.28	1.0
4	0.29	0.0
4	0.3	0.0
4	0.31	0.0
4	0.32	0.0
4	0.33	1.0
4	0.34	0.0
4	0.35	1.0
4	0.36	0.0
4	0.37	1.0
4	0.38	1.0
4	0.39	2.0
4	0.4	3.0
4	0.41	2.0
4	0.42	4.0
4	0.43	1.0
4	0.44	8.0
4	0.45	4.0
4	0.46	1.0
4	0.47	7.0
4	0.48	6.0
4	0.49	5.0
4	0.5	6.0
4	0.51	6.0
4	0.52	13.0
4	0.53	7.0
4	0.54	3.0
4	0.55	5.0
4	0.56	4.0
4	0.57	3.0
4	0.58	1.0
4	0.59	3.0
4	0.6	1.0
4	0.61	0.0
4	0.62	0.0
4	0.63	0.0
4	0.64	0.0
4	0.65	0.0
4	0.66	0.0
4	0.67	0.0
4	0.68	0.0
4	0.69	0.0
4	0.7	0.0
4	0.71	0.0
4	0.72	0.0
4	0.73	0.0
4	0.74	0.0
4	0.75	0.0
4	0.76	0.0
4	0.77	0.0
4	0.78	0.0
4	0.79	0.0
4	0.8	0.0
4	0.81	0.0
4	0.82	0.0
4	0.83	0.0
4	0.84	0.0
4	0.85	0.0
4	0.86	0.0
4	0.87	0.0
4	0.88	0.0
4	0.89	0.0
4	0.9	0.0
4	0.91	0.0
4	0.92	0.0
4	0.93	0.0
4	0.94	0.0
4	0.95	0.0
4	0.96	0.0
4	0.97	0.0
4	0.98	0.0
4	0.99	0.0
4	1.0	0.0

5	0.0	0.0
5	0.01	0.0
5	0.02	0.0
5	0.03	0.0
5	0.04	0.0
5	0.05	0.0
5	0.06	0.0
5	0.07	0.0
5	0.08	0.0
5	0.09	0.0
5	0.1	0.0
5	0.11	0.0
5	0.12	0.0
5	0.13	0.0
5	0.14	0.0
5	0.15	0.0
5	0.16	0.0
5	0.17	0.0
5	0.18	0.0
5	0.19	0.0
5	0.2	0.0
5	0.21	0.0
5	0.22	0.0
5	0.23	0.0
5	0.24	0.0
5	0.25	0.0
5	0.26	0.0
5	0.27	0.0
5	0.28	0.0
5	0.29	0.0
5	0.3	0.0
5	0.31	0.0
5	0.32	0.0
5	0.33	1.0
5	0.34	1.0
5	0.35	1.0
5	0.36	0.0
5	0.37	1.0
5	0.38	1.0
5	0.39	0.0
5	0.4	2.0
5	0.41	3.0
5	0.42	3.0
5	0.43	2.0
5	0.44	3.0
5	0.45	5.0
5	0.46	8.0
5	0.47	8.0
5	0.48	7.0
5	0.49	6.0
5	0.5	5.0
5	0.51	6.0
5	0.52	13.0
5	0.53	6.0
5	0.54	4.0
5	0.55	5.0
5	0.56	0.0
5	0.57	1.0
5	0.58	2.0
5	0.59	5.0
5	0.6	0.0
5	0.61	1.0
5	0.62	0.0
5	0.63	0.0
5	0.64	0.0
5	0.65	0.0
5	0.66	0.0
5	0.67	0.0
5	0.68	0.0
5	0.69	0.0
5	0.7	0.0
5	0.71	0.0
5	0.72	0.0
5	0.73	0.0
5	0.74	0.0
5	0.75	0.0
5	0.76	0.0
5	0.77	0.0
5	0.78	0.0
5	0.79	0.0
5	0.8	0.0
5	0.81	0.0
5	0.82	0.0
5	0.83	0.0
5	0.84	0.0
5	0.85	0.0
5	0.86	0.0
5	0.87	0.0
5	0.88	0.0
5	0.89	0.0
5	0.9	0.0
5	0.91	0.0
5	0.92	0.0
5	0.93	0.0
5	0.94	0.0
5	0.95	0.0
5	0.96	0.0
5	0.97	0.0
5	0.98	0.0
5	0.99	0.0
5	1.0	0.0

6	0.0	0.0
6	0.01	0.0
6	0.02	0.0
6	0.03	0.0
6	0.04	0.0
6	0.05	0.0
6	0.06	0.0
6	0.07	0.0
6	0.08	0.0
6	0.09	0.0
6	0.1	0.0
6	0.11	0.0
6	0.12	0.0
6	0.13	0.0
6	0.14	0.0
6	0.15	0.0
6	0.16	0.0
6	0.17	0.0
6	0.18	0.0
6	0.19	0.0
6	0.2	0.0
6	0.21	0.0
6	0.22	0.0
6	0.23	0.0
6	0.24	0.0
6	0.25	0.0
6	0.26	0.0
6	0.27	0.0
6	0.28	0.0
6	0.29	0.0
6	0.3	0.0
6	0.31	0.0
6	0.32	0.0
6	0.33	1.0
6	0.34	1.0
6	0.35	0.0
6	0.36	2.0
6	0.37	1.0
6	0.38	1.0
6	0.39	0.0
6	0.4	2.0
6	0.41	3.0
6	0.42	1.0
6	0.43	1.0
6	0.44	6.0
6	0.45	4.0
6	0.46	7.0
6	0.47	4.0
6	0.48	9.0
6	0.49	14.0
6	0.5	2.0
6	0.51	5.0
6	0.52	11.0
6	0.53	4.0
6	0.54	5.0
6	0.55	4.0
6	0.56	4.0
6	0.57	1.0
6	0.58	3.0
6	0.59	1.0
6	0.6	0.0
6	0.61	2.0
6	0.62	0.0
6	0.63	1.0
6	0.64	0.0
6	0.65	0.0
6	0.66	0.0
6	0.67	0.0
6	0.68	0.0
6	0.69	0.0
6	0.7	0.0
6	0.71	0.0
6	0.72	0.0
6	0.73	0.0
6	0.74	0.0
6	0.75	0.0
6	0.76	0.0
6	0.77	0.0
6	0.78	0.0
6	0.79	0.0
6	0.8	0.0
6	0.81	0.0
6	0.82	0.0
6	0.83	0.0
6	0.84	0.0
6	0.85	0.0
6	0.86	0.0
6	0.87	0.0
6	0.88	0.0
6	0.89	0.0
6	0.9	0.0
6	0.91	0.0
6	0.92	0.0
6	0.93	0.0
6	0.94	0.0
6	0.95	0.0
6	0.96	0.0
6	0.97	0.0
6	0.98	0.0
6	0.99	0.0
6	1.0	0.0

7	0.0	0.0
7	0.01	0.0
7	0.02	0.0
7	0.03	0.0
7	0.04	0.0
7	0.05	0.0
7	0.06	0.0
7	0.07	0.0
7	0.08	0.0
7	0.09	0.0
7	0.1	0.0
7	0.11	0.0
7	0.12	0.0
7	0.13	0.0
7	0.14	0.0
7	0.15	0.0
7	0.16	0.0
7	0.17	0.0
7	0.18	0.0
7	0.19	0.0
7	0.2	0.0
7	0.21	0.0
7	0.22	0.0
7	0.23	0.0
7	0.24	0.0
7	0.25	0.0
7	0.26	0.0
7	0.27	0.0
7	0.28	0.0
7	0.29	0.0
7	0.3	0.0
7	0.31	0.0
7	0.32	0.0
7	0.33	1.0
7	0.34	1.0
7	0.35	0.0
7	0.36	1.0
7	0.37	2.0
7	0.38	0.0
7	0.39	1.0
7	0.4	3.0
7	0.41	2.0
7	0.42	0.0
7	0.43	1.0
7	0.44	6.0
7	0.45	7.0
7	0.46	6.0
7	0.47	4.0
7	0.48	8.0
7	0.49	14.0
7	0.5	2.0
7	0.51	3.0
7	0.52	13.0
7	0.53	3.0
7	0.54	5.0
7	0.55	5.0
7	0.56	4.0
7	0.57	2.0
7	0.58	1.0
7	0.59	2.0
7	0.6	0.0
7	0.61	2.0
7	0.62	0.0
7	0.63	1.0
7	0.64	0.0
7	0.65	0.0
7	0.66	0.0
7	0.67	0.0
7	0.68	0.0
7	0.69	0.0
7	0.7	0.0
7	0.71	0.0
7	0.72	0.0
7	0.73	0.0
7	0.74	0.0
7	0.75	0.0
7	0.76	0.0
7	0.77	0.0
7	0.78	0.0
7	0.79	0.0
7	0.8	0.0
7	0.81	0.0
7	0.82	0.0
7	0.83	0.0
7	0.84	0.0
7	0.85	0.0
7	0.86	0.0
7	0.87	0.0
7	0.88	0.0
7	0.89	0.0
7	0.9	0.0
7	0.91	0.0
7	0.92	0.0
7	0.93	0.0
7	0.94	0.0
7	0.95	0.0
7	0.96	0.0
7	0.97	0.0
7	0.98	0.0
7	0.99	0.0
7	1.0	0.0

8	0.0	0.0
8	0.01	0.0
8	0.02	0.0
8	0.03	0.0
8	0.04	0.0
8	0.05	0.0
8	0.06	0.0
8	0.07	0.0
8	0.08	0.0
8	0.09	0.0
8	0.1	0.0
8	0.11	0.0
8	0.12	0.0
8	0.13	0.0
8	0.14	0.0
8	0.15	0.0
8	0.16	0.0
8	0.17	0.0
8	0.18	0.0
8	0.19	0.0
8	0.2	0.0
8	0.21	0.0
8	0.22	0.0
8	0.23	0.0
8	0.24	0.0
8	0.25	0.0
8	0.26	0.0
8	0.27	0.0
8	0.28	0.0
8	0.29	0.0
8	0.3	0.0
8	0.31	0.0
8	0.32	0.0
8	0.33	1.0
8	0.34	1.0
8	0.35	0.0
8	0.36	0.0
8	0.37	2.0
8	0.38	0.0
8	0.39	2.0
8	0.4	3.0
8	0.41	2.0
8	0.42	0.0
8	0.43	1.0
8	0.44	6.0
8	0.45	7.0
8	0.46	5.0
8	0.47	6.0
8	0.48	6.0
8	0.49	14.0
8	0.5	3.0
8	0.51	4.0
8	0.52	11.0
8	0.53	4.0
8	0.54	5.0
8	0.55	4.0
8	0.56	5.0
8	0.57	2.0
8	0.58	1.0
8	0.59	1.0
8	0.6	0.0
8	0.61	3.0
8	0.62	0.0
8	0.63	1.0
8	0.64	0.0
8	0.65	0.0
8	0.66	0.0
8	0.67	0.0
8	0.68	0.0
8	0.69	0.0
8	0.7	0.0
8	0.71	0.0
8	0.72	0.0
8	0.73	0.0
8	0.74	0.0
8	0.75	0.0
8	0.76	0.0
8	0.77	0.0
8	0.78	0.0
8	0.79	0.0
8	0.8	0.0
8	0.81	0.0
8	0.82	0.0
8	0.83	0.0
8	0.84	0.0
8	0.85	0.0
8	0.86	0.0
8	0.87	0.0
8	0.88	0.0
8	0.89	0.0
8	0.9	0.0
8	0.91	0.0
8	0.92	0.0
8	0.93	0.0
8	0.94	0.0
8	0.95	0.0
8	0.96	0.0
8	0.97	0.0
8	0.98	0.0
8	0.99	0.0
8	1.0	0.0

9	0.0	0.0
9	0.01	0.0
9	0.02	0.0
9	0.03	0.0
9	0.04	0.0
9	0.05	0.0
9	0.06	0.0
9	0.07	0.0
9	0.08	0.0
9	0.09	0.0
9	0.1	0.0
9	0.11	0.0
9	0.12	0.0
9	0.13	0.0
9	0.14	0.0
9	0.15	0.0
9	0.16	0.0
9	0.17	0.0
9	0.18	0.0
9	0.19	0.0
9	0.2	0.0
9	0.21	0.0
9	0.22	0.0
9	0.23	0.0
9	0.24	0.0
9	0.25	0.0
9	0.26	0.0
9	0.27	0.0
9	0.28	0.0
9	0.29	0.0
9	0.3	0.0
9	0.31	0.0
9	0.32	0.0
9	0.33	1.0
9	0.34	1.0
9	0.35	0.0
9	0.36	0.0
9	0.37	2.0
9	0.38	0.0
9	0.39	2.0
9	0.4	3.0
9	0.41	2.0
9	0.42	0.0
9	0.43	1.0
9	0.44	6.0
9	0.45	7.0
9	0.46	7.0
9	0.47	3.0
9	0.48	7.0
9	0.49	13.0
9	0.5	4.0
9	0.51	4.0
9	0.52	11.0
9	0.53	4.0
9	0.54	5.0
9	0.55	4.0
9	0.56	5.0
9	0.57	2.0
9	0.58	1.0
9	0.59	1.0
9	0.6	0.0
9	0.61	3.0
9	0.62	0.0
9	0.63	1.0
9	0.64	0.0
9	0.65	0.0
9	0.66	0.0
9	0.67	0.0
9	0.68	0.0
9	0.69	0.0
9	0.7	0.0
9	0.71	0.0
9	0.72	0.0
9	0.73	0.0
9	0.74	0.0
9	0.75	0.0
9	0.76	0.0
9	0.77	0.0
9	0.78	0.0
9	0.79	0.0
9	0.8	0.0
9	0.81	0.0
9	0.82	0.0
9	0.83	0.0
9	0.84	0.0
9	0.85	0.0
9	0.86	0.0
9	0.87	0.0
9	0.88	0.0
9	0.89	0.0
9	0.9	0.0
9	0.91	0.0
9	0.92	0.0
9	0.93	0.0
9	0.94	0.0
9	0.95	0.0
9	0.96	0.0
9	0.97	0.0
9	0.98	0.0
9	0.99	0.0
9	1.0	0.0

10	0.0	0.0
10	0.01	0.0
10	0.02	0.0
10	0.03	0.0
10	0.04	0.0
10	0.05	0.0
10	0.06	0.0
10	0.07	0.0
10	0.08	0.0
10	0.09	0.0
10	0.1	0.0
10	0.11	0.0
10	0.12	0.0
10	0.13	0.0
10	0.14	0.0
10	0.15	0.0
10	0.16	0.0
10	0.17	0.0
10	0.18	0.0
10	0.19	0.0
10	0.2	0.0
10	0.21	0.0
10	0.22	0.0
10	0.23	0.0
10	0.24	0.0
10	0.25	0.0
10	0.26	0.0
10	0.27	0.0
10	0.28	0.0
10	0.29	0.0
10	0.3	0.0
10	0.31	0.0
10	0.32	0.0
10	0.33	1.0
10	0.34	1.0
10	0.35	0.0
10	0.36	0.0
10	0.37	2.0
10	0.38	0.0
10	0.39	2.0
10	0.4	3.0
10	0.41	2.0
10	0.42	0.0
10	0.43	1.0
10	0.44	6.0
10	0.45	7.0
10	0.46	7.0
10	0.47	3.0
10	0.48	7.0
10	0.49	13.0
10	0.5	4.0
10	0.51	4.0
10	0.52	11.0
10	0.53	5.0
10	0.54	4.0
10	0.55	4.0
10	0.56	5.0
10	0.57	2.0
10	0.58	1.0
10	0.59	1.0
10	0.6	0.0
10	0.61	3.0
10	0.62	0.0
10	0.63	1.0
10	0.64	0.0
10	0.65	0.0
10	0.66	0.0
10	0.67	0.0
10	0.68	0.0
10	0.69	0.0
10	0.7	0.0
10	0.71	0.0
10	0.72	0.0
10	0.73	0.0
10	0.74	0.0
10	0.75	0.0
10	0.76	0.0
10	0.77	0.0
10	0.78	0.0
10	0.79	0.0
10	0.8	0.0
10	0.81	0.0
10	0.82	0.0
10	0.83	0.0
10	0.84	0.0
10	0.85	0.0
10	0.86	0.0
10	0.87	0.0
10	0.88	0.0
10	0.89	0.0
10	0.9	0.0
10	0.91	0.0
10	0.92	0.0
10	0.93	0.0
10	0.94	0.0
10	0.95	0.0
10	0.96	0.0
10	0.97	0.0
10	0.98	0.0
10	0.99	0.0
10	1.0	0.0

11	0.0	0.0
11	0.01	0.0
11	0.02	0.0
11	0.03	0.0
11	0.04	0.0
11	0.05	0.0
11	0.06	0.0
11	0.07	0.0
11	0.08	0.0
11	0.09	0.0
11	0.1	0.0
11	0.11	0.0
11	0.12	0.0
11	0.13	0.0
11	0.14	0.0
11	0.15	0.0
11	0.16	0.0
11	0.17	0.0
11	0.18	0.0
11	0.19	0.0
11	0.2	0.0
11	0.21	0.0
11	0.22	0.0
11	0.23	0.0
11	0.24	0.0
11	0.25	0.0
11	0.26	0.0
11	0.27	0.0
11	0.28	0.0
11	0.29	0.0
11	0.3	0.0
11	0.31	0.0
11	0.32	0.0
11	0.33	1.0
11	0.34	1.0
11	0.35	0.0
11	0.36	0.0
11	0.37	2.0
11	0.38	0.0
11	0.39	2.0
11	0.4	3.0
11	0.41	2.0
11	0.42	0.0
11	0.43	1.0
11	0.44	6.0
11	0.45	7.0
11	0.46	7.0
11	0.47	3.0
11	0.48	7.0
11	0.49	13.0
11	0.5	4.0
11	0.51	4.0
11	0.52	11.0
11	0.53	5.0
11	0.54	4.0
11	0.55	4.0
11	0.56	5.0
11	0.57	2.0
11	0.58	1.0
11	0.59	1.0
11	0.6	0.0
11	0.61	3.0
11	0.62	0.0
11	0.63	1.0
11	0.64	0.0
11	0.65	0.0
11	0.66	0.0
11	0.67	0.0
11	0.68	0.0
11	0.69	0.0
11	0.7	0.0
11	0.71	0.0
11	0.72	0.0
11	0.73	0.0
11	0.74	0.0
11	0.75	0.0
11	0.76	0.0
11	0.77	0.0
11	0.78	0.0
11	0.79	0.0
11	0.8	0.0
11	0.81	0.0
11	0.82	0.0
11	0.83	0.0
11	0.84	0.0
11	0.85	0.0
11	0.86	0.0
11	0.87	0.0
11	0.88	0.0
11	0.89	0.0
11	0.9	0.0
11	0.91	0.0
11	0.92	0.0
11	0.93	0.0
11	0.94	0.0
11	0.95	0.0
11	0.96	0.0
11	0.97	0.0
11	0.98	0.0
11	0.99	0.0
11	1.0	0.0

12	0.0	0.0
12	0.01	0.0
12	0.02	0.0
12	0.03	0.0
12	0.04	0.0
12	0.05	0.0
12	0.06	0.0
12	0.07	0.0
12	0.08	0.0
12	0.09	0.0
12	0.1	0.0
12	0.11	0.0
12	0.12	0.0
12	0.13	0.0
12	0.14	0.0
12	0.15	0.0
12	0.16	0.0
12	0.17	0.0
12	0.18	0.0
12	0.19	0.0
12	0.2	0.0
12	0.21	0.0
12	0.22	0.0
12	0.23	0.0
12	0.24	0.0
12	0.25	0.0
12	0.26	0.0
12	0.27	0.0
12	0.28	0.0
12	0.29	0.0
12	0.3	0.0
12	0.31	0.0
12	0.32	0.0
12	0.33	1.0
12	0.34	1.0
12	0.35	0.0
12	0.36	0.0
12	0.37	2.0
12	0.38	0.0
12	0.39	2.0
12	0.4	3.0
12	0.41	2.0
12	0.42	0.0
12	0.43	1.0
12	0.44	6.0
12	0.45	7.0
12	0.46	7.0
12	0.47	3.0
12	0.48	7.0
12	0.49	13.0
12	0.5	4.0
12	0.51	5.0
12	0.52	10.0
12	0.53	5.0
12	0.54	4.0
12	0.55	4.0
12	0.56	5.0
12	0.57	2.0
12	0.58	1.0
12	0.59	1.0
12	0.6	0.0
12	0.61	3.0
12	0.62	0.0
12	0.63	1.0
12	0.64	0.0
12	0.65	0.0
12	0.66	0.0
12	0.67	0.0
12	0.68	0.0
12	0.69	0.0
12	0.7	0.0
12	0.71	0.0
12	0.72	0.0
12	0.73	0.0
12	0.74	0.0
12	0.75	0.0
12	0.76	0.0
12	0.77	0.0
12	0.78	0.0
12	0.79	0.0
12	0.8	0.0
12	0.81	0.0
12	0.82	0.0
12	0.83	0.0
12	0.84	0.0
12	0.85	0.0
12	0.86	0.0
12	0.87	0.0
12	0.88	0.0
12	0.89	0.0
12	0.9	0.0
12	0.91	0.0
12	0.92	0.0
12	0.93	0.0
12	0.94	0.0
12	0.95	0.0
12	0.96	0.0
12	0.97	0.0
12	0.98	0.0
12	0.99	0.0
12	1.0	0.0

13	0.0	0.0
13	0.01	0.0
13	0.02	0.0
13	0.03	0.0
13	0.04	0.0
13	0.05	0.0
13	0.06	0.0
13	0.07	0.0
13	0.08	0.0
13	0.09	0.0
13	0.1	0.0
13	0.11	0.0
13	0.12	0.0
13	0.13	0.0
13	0.14	0.0
13	0.15	0.0
13	0.16	0.0
13	0.17	0.0
13	0.18	0.0
13	0.19	0.0
13	0.2	0.0
13	0.21	0.0
13	0.22	0.0
13	0.23	0.0
13	0.24	0.0
13	0.25	0.0
13	0.26	0.0
13	0.27	0.0
13	0.28	0.0
13	0.29	0.0
13	0.3	0.0
13	0.31	0.0
13	0.32	0.0
13	0.33	1.0
13	0.34	1.0
13	0.35	0.0
13	0.36	0.0
13	0.37	2.0
13	0.38	0.0
13	0.39	2.0
13	0.4	3.0
13	0.41	2.0
13	0.42	0.0
13	0.43	1.0
13	0.44	6.0
13	0.45	7.0
13	0.46	7.0
13	0.47	3.0
13	0.48	7.0
13	0.49	13.0
13	0.5	4.0
13	0.51	5.0
13	0.52	10.0
13	0.53	5.0
13	0.54	4.0
13	0.55	4.0
13	0.56	5.0
13	0.57	2.0
13	0.58	1.0
13	0.59	1.0
13	0.6	0.0
13	0.61	3.0
13	0.62	0.0
13	0.63	1.0
13	0.64	0.0
13	0.65	0.0
13	0.66	0.0
13	0.67	0.0
13	0.68	0.0
13	0.69	0.0
13	0.7	0.0
13	0.71	0.0
13	0.72	0.0
13	0.73	0.0
13	0.74	0.0
13	0.75	0.0
13	0.76	0.0
13	0.77	0.0
13	0.78	0.0
13	0.79	0.0
13	0.8	0.0
13	0.81	0.0
13	0.82	0.0
13	0.83	0.0
13	0.84	0.0
13	0.85	0.0
13	0.86	0.0
13	0.87	0.0
13	0.88	0.0
13	0.89	0.0
13	0.9	0.0
13	0.91	0.0
13	0.92	0.0
13	0.93	0.0
13	0.94	0.0
13	0.95	0.0
13	0.96	0.0
13	0.97	0.0
13	0.98	0.0
13	0.99	0.0
13	1.0	0.0

14	0.0	0.0
14	0.01	0.0
14	0.02	0.0
14	0.03	0.0
14	0.04	0.0
14	0.05	0.0
14	0.06	0.0
14	0.07	0.0
14	0.08	0.0
14	0.09	0.0
14	0.1	0.0
14	0.11	0.0
14	0.12	0.0
14	0.13	0.0
14	0.14	0.0
14	0.15	0.0
14	0.16	0.0
14	0.17	0.0
14	0.18	0.0
14	0.19	0.0
14	0.2	0.0
14	0.21	0.0
14	0.22	0.0
14	0.23	0.0
14	0.24	0.0
14	0.25	0.0
14	0.26	0.0
14	0.27	0.0
14	0.28	0.0
14	0.29	0.0
14	0.3	0.0
14	0.31	0.0
14	0.32	0.0
14	0.33	1.0
14	0.34	1.0
14	0.35	0.0
14	0.36	0.0
14	0.37	2.0
14	0.38	0.0
14	0.39	2.0
14	0.4	3.0
14	0.41	2.0
14	0.42	0.0
14	0.43	1.0
14	0.44	6.0
14	0.45	7.0
14	0.46	7.0
14	0.47	3.0
14	0.48	7.0
14	0.49	13.0
14	0.5	4.0
14	0.51	5.0
14	0.52	10.0
14	0.53	5.0
14	0.54	4.0
14	0.55	4.0
14	0.56	5.0
14	0.57	2.0
14	0.58	1.0
14	0.59	1.0
14	0.6	0.0
14	0.61	3.0
14	0.62	0.0
14	0.63	1.0
14	0.64	0.0
14	0.65	0.0
14	0.66	0.0
14	0.67	0.0
14	0.68	0.0
14	0.69	0.0
14	0.7	0.0
14	0.71	0.0
14	0.72	0.0
14	0.73	0.0
14	0.74	0.0
14	0.75	0.0
14	0.76	0.0
14	0.77	0.0
14	0.78	0.0
14	0.79	0.0
14	0.8	0.0
14	0.81	0.0
14	0.82	0.0
14	0.83	0.0
14	0.84	0.0
